id,blockNumber,logIndex,indexer,tokens,subgraphDeploymentID,allocationID,delegationFees,epoch,type
0xe7399c75c4b571ed4fab3448fa1104a38642074550f02bb3b88fc9d98755cf5a-43,11971830,43,0x5a8904be09625965d9aec4bffd30d853438a053e,709678974525562568,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xb43441bc27ebb31f96b4eebc8a8c65d5e9f12de9,4573146862924749471,79,rebateClaimeds
0xc773be57cbe96066ad1ef628c4267590120b4b2e24f2ad161d1d7ed95b4e7006-172,11971839,172,0xbb784d9b398271b7a64f975bebde869409691915,3283233956853690644,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x7cfd65657f4a90794ad34325f0bd15b90cf61ee8,16412230691338814723,79,rebateClaimeds
0x367f2a74130cebabbdc63dc324c2c8b6270eca319b168f92e5250c1a86e85b73-285,11971858,285,0x85fe868adf7f5950b052469075556fb207e5372d,412587084137119086,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x249a77c5169247dd04cf69c0a3c462c56627f4a6,3713283757234071777,79,rebateClaimeds
0xad093e783f4142152910cfd97c1de385a953f2024a576f418aa4b060a3149754-191,11971860,191,0x85fe868adf7f5950b052469075556fb207e5372d,2246861321795402821,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x4486a991ceb95ffb4785cf075613367d7e35b6db,20221751896158625389,79,rebateClaimeds
0x683bb09f87a973958b5f092a3d9a07652a87a8b1faa0fd8b9b1acfa8733ab6c9-352,11974075,352,0x4d6a8776a164776c93618233a0003e8894e7e6c2,286386535506828566,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xbd09b956e629f107cea4d60aa6af947687149fb3,2577478819561457102,79,rebateClaimeds
0x3dece162ddc791d5e7b7867156c336c6ae39de677a20a30a0aa5783ec289e1ab-211,11974076,211,0x4d6a8776a164776c93618233a0003e8894e7e6c2,168570094540690480,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xe31620b1c7fd04655389ee31e9633c80e3beb695,1517130850866214328,79,rebateClaimeds
0x7b96357d150766dacb7e3c78c7d2f4f96af7484d90d5b70cb3ca1e45b8eb5c1a-108,11978454,108,0x27ca9cf008a217e828b4b39945034ff8450730d1,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x66b7a9cab8551bbac270af54550c8fd74d425361,0,80,rebateClaimeds
0x0807cd77e68dfe3e89845fa2f51671d787600c9228eb7c1414e356a815ecd3ba-59,11978457,59,0xd3a3fa4b73e5007a8adef6ccdfc8d05c06a76035,50907601697513492,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x8566e42f81006b446143eb0f5ff9c4b79317f31e,0,80,rebateClaimeds
0x7b5d49e92531d067f8577a77d184fea435eead27ad8f2c6d6f440bd177d3c86c-258,11978463,258,0x83e1a1853079524443742089d8a4e02470e76250,174972543064072603,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x9945425adf3d4732bed3e3b1f0b0e03c47d26106,9209081213898559,80,rebateClaimeds
0x5bd354368e8d91dcec3ee81f0f86130fe6081c3a5db51850f86daa1c67383503-181,11978470,181,0x45ac0ac13cb89e285282b1034e6eedcffb42cc2d,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x246224721e76d1908afdf0bb57432c0604eba7e1,0,80,rebateClaimeds
0xd9c7beafd150f2adbf915d00972281ed5f6cfff13b168e2da2ecd157b9bd608b-32,11978470,32,0x5a8904be09625965d9aec4bffd30d853438a053e,908141269725671087,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x494a78a1f479101a0754cdfda7f37ca03b24820f,5852031056034700869,80,rebateClaimeds
0xb16d04795487dc093fcb2cea6db9048c8b5be95dd0f69ddd8880bfba8119ef30-48,11978472,48,0x45ac0ac13cb89e285282b1034e6eedcffb42cc2d,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x38250657b169de33920cd35f94dbdf5037ecc507,0,80,rebateClaimeds
0xf26ad3b43d99a3d94e746988040846ebc13485750d2b3377d9d8bbb37be6fd61-125,11978474,125,0x371bff423d9cd52abc79959a52dd8a5ee7216112,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xd360a500cf3f61634cea2c832e0b2e4424defd65,0,80,rebateClaimeds
0x9fa1999526b644d9e952ad0af6e02f7a9e12280f0d0cfb400c72f4326488b510-233,11978486,233,0x85fe868adf7f5950b052469075556fb207e5372d,1496257022488440180,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xc08bc5e1227ab877b4ef30768fb7e26106af7062,13466313202395961626,80,rebateClaimeds
0x7eede5c159f0d7e86254de3824e8b6fbd36df18bc31435842804ff3c3175d35d-240,11978487,240,0x85fe868adf7f5950b052469075556fb207e5372d,1498008456013307577,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xf72a133d7dda77b244769a0f8d95b07d892780a3,13482076104119768201,80,rebateClaimeds
0x37beca217190ae67edd9be6cd30c6a378474da3bd4d895e22154e0e26de04a88-135,11978492,135,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,296879908112036518,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x3d71bd5acfc971e2e3907879c434cb51b0413775,2671919173008328664,80,rebateClaimeds
0xc03493f86fc1f63b233dbd67ef97c9017f488db1c2199c05c08846d9a0d875bc-273,11978494,273,0x4bbfbd1320093858d877ab0c8cd91ef0ce065318,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x6718be69c4d121e4f2d85522e9a7f8a120b0ba60,0,80,rebateClaimeds
0x5586476b35c1d251b28db066b6efcf086c84093b4c5127880df1f0b4a2cc6485-248,11978500,248,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,297759675967522688,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x3e73271b99e591e4375c780fb7277bdff005a848,2679837083707704192,80,rebateClaimeds
0x567dbbb7a8f2a4d3a066c38804c91f816c09eaf7aa848f75bb9e57d527b67312-199,11978500,199,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,342829827770969981,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x2aed2e33d18ef602caea30ebe0ef94800be85d6b,0,80,rebateClaimeds
0xc32661b9378d0898dada1765ada0608ca0e4c6d0e6e8a7e70d5790630f2ee682-269,11978500,269,0x39839abed87475422c5353256d17e08395c3af6b,28110636728974318,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xd99235841c748e1225c7f7d1fd694c1356ed9a86,252995730560768870,80,rebateClaimeds
0x16a57e2a070caab55d2417055345b281ba0e01113a5523c57037ab30c68dc34c-242,11978502,242,0x39839abed87475422c5353256d17e08395c3af6b,28164924885395990,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xe1af8a60ded3f6578c0381d64e5185e9c9b21b25,253484323968563916,80,rebateClaimeds
0x30083f2eb4ea935ecb4c9a9ee1601be04f622ee30485d016d998f45e8df3b079-186,11978502,186,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,3248600072861510446,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x600d10cea1eee07322ab7d301463b99657edca29,0,80,rebateClaimeds
0x25d9ed9e6defdb83bc474343cb38f6eef601d09383613a1f3cfa9117fb4481df-244,11978504,244,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,648910803936023922,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xcb5ddaa3cf81610cdd9b515e91501b84e35b3c80,0,80,rebateClaimeds
0xaa9a53ce635ff6a16abf2d6264ce80ccecf1e677d658335f56fc2d8e8f8860bf-17,11978508,17,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,1594433118460687793,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xe28e2dfe1cba459c76cd8f05b82fd8c3a5b0cb3d,0,80,rebateClaimeds
0xa690b03029b542aff1670757be69a4d6e1c20621ceac525bdeb99d05aad4b224-55,11979784,55,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,409221347130746063,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x405d3dfb2995362ef149ea9df740a0a43c8823dc,1694744447885943207,80,rebateClaimeds
0x8bd93966cad74778262e273ebf7eed3b3e3bcd76426e3b0ed354e9ad7d320e77-99,11979785,99,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,393012979953800876,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x5a7f25f554735eed17e059f5e81a886786a4946d,1627619307726409286,80,rebateClaimeds
0x13c5b594a4fb730f07cf4df29be60e0dea2093f273f004a1e6846c23dd263e82-32,11979789,32,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,1184194726787632290,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xce6e2efe6db8c4015b8684d4de642b327cb245ff,6581016596409956501,80,rebateClaimeds
0xd594ccd3c568d98cbc6100def11f36aa59a80ed00633f6ff05b308222047e4c8-34,11979789,34,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,14507133378129089087,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x04f074fb5c0d391ba1b55235b8cb7f164adcc10f,80621610085012478699,80,rebateClaimeds
0xda6077422c961f551bf9aa296825c1665a523aeb3d98118875071058477c48f7-30,11979789,30,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x2a99d65cbc3e8ba12ce79e2d92c570a044c04f01,0,80,rebateClaimeds
0xa367ca05babc8cf7521b3e2ccf3d48604ffaf5e07cd4562cc131f493dd1ae499-40,11979790,40,0x696569606ed7e07a3a5f0720f2ece96a79135762,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xcb414721cd5322a48cb9336e960ed2eec7fa3d45,0,80,rebateClaimeds
0x3a885f5181a836b9014348974bb624e91aef3bb55edfe1128cfc28420258e800-89,11979791,89,0x696569606ed7e07a3a5f0720f2ece96a79135762,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xf38231eacee6588b9a285ae8ba48c73976538b4c,0,80,rebateClaimeds
0x1de575fb65b42dca1f42d452167d99265a54b434742d99b8b8a731293b10cc6b-292,11985103,292,0xaa3b07b1251d7961baf3ce05b101b82bd0ebf8d5,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xdadae63ddc2b9ad597e998ab12efb9262c55b120,0,81,rebateClaimeds
0xb2af01070904b64ba7aee4d79bd4a4a1655441b88d052dc30db841e64824de09-343,11985108,343,0x85fe868adf7f5950b052469075556fb207e5372d,528495179741678234,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x3932cd0a7696cc5562a70dc5db753c92e44cc741,4756456617675104112,81,rebateClaimeds
0x98887f5254b8c84210205e527ce232f9f34ca052db77f097ccfba6c01e456dc4-274,11985113,274,0x85fe868adf7f5950b052469075556fb207e5372d,531629150086077666,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x9034d0030a9f61ca23834e94cd83cfdc915ffbd1,4784662350774698994,81,rebateClaimeds
0x6c7c29cbaa12a4d327e09623a1b0fc1b722ed8e60815013187c576be2c4b4e90-260,11985122,260,0x6ac85b9d834b51b14a7b0ed849bb5199e04c05c5,5253965954359506231,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x987c67fd400785eb930fa262fa0da20a7af45d96,2043208982250919091,81,rebateClaimeds
0xdc8ca6ac52dcafcaef6e756f7a920b1c51111fe5ded82231c6aa285e5f1fd53f-114,11985123,114,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,172053834779184520,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x325248f028552c7addd3515f60df688e9535052e,1548484513012660685,81,rebateClaimeds
0xbdcfc3b88919baaf6a3e5bc928a32009815a9e2dc77a6f588a1acf4402b4718c-278,11985125,278,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,53032600427018251627,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x7eae493582b64abb2455da5e8261a4e51e2da92b,1159715562168598595,81,rebateClaimeds
0x20c674bd92256bf0d2d29060e59399b4ce9eff563845e443cb60aeef3ff0bfd5-48,11985131,48,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,100778280902146042,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x451e3abafc71604e5b834126d171b723812ac052,907004528119314385,81,rebateClaimeds
0x1ffb3b8adab8709ddddaeff92916f0d30b4762829b81a88455291a8ea49729d1-301,11985137,301,0x6125ea331851367716bee301ecde7f38a7e429e7,39022438422541787539,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x168c15abbe5c00806928daa5902990281ae6bcd8,33080973105784633771,81,rebateClaimeds
0xd64f4fbd498c0f66038ce072deebaecff9d50a31f487604db6bdb7b9197cedb2-299,11985137,299,0x5a8904be09625965d9aec4bffd30d853438a053e,578740765628791824,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x31f463cb90b5ea7ca33aa920caebc698b56cb0f6,3729385555703319396,81,rebateClaimeds
0xc9f7188c3e44354908fc49a13c8b482b00396f400fb1a025875821833a98e8a2-224,11989511,224,0x75555d4115fe3b00a90811822ff77b9f97121be2,28139089996783783789,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x25d1d34e33e4138d9d9118c70953e468a35e06e0,0,81,rebateClaimeds
0x2ef89bebb66a7618482eb2fe7873c78e679699a1ac4a6f7c6f29ca63932770f4-246,11989569,246,0x75555d4115fe3b00a90811822ff77b9f97121be2,8429578561364675819,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xb3943fb2dc499b3ad9fe407dabaaeab1eb6578e4,0,81,rebateClaimeds
0x8d43e6045d3efda473c4307f404bdbaa32729c6f14a2251a41a374189f6eff10-252,11991748,252,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,211941729771504600,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x7d0e611528d7fc0bd9de60c787d5cc413a81ae10,1907475567943541401,82,rebateClaimeds
0x6878f3fcfa0df9fda53803137598111d2d80d1577d37cdd2f60fde7d82d4461d-235,11991752,235,0x39839abed87475422c5353256d17e08395c3af6b,8205185712806905,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x5d8544e176b5e81f2b2152ada68e76ed54bf149e,73846671415262147,82,rebateClaimeds
0x2e822e6f2994cb0523db49a41783532a76f66ac9fd912b896595a08c66157dca-164,11991757,164,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,1746778984535825380,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x091666fda6e149b38ce4006738fce88be900da76,9745188018989341595,82,rebateClaimeds
0x2f2014eb8c3fe3b5eada6c375473bc187168dfeadc2c1fe52e7fe5c48d5cc843-153,11991762,153,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,7961849208861548145,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x5d9ffd41545a7895f6605ed2700a6950e9c74329,1990462302215387037,82,rebateClaimeds
0xa5de7e60fbf9dd874a78fd5df92e157d1590953bf24bdeb30562961e2eeb8e95-309,11991763,309,0x5a8904be09625965d9aec4bffd30d853438a053e,698988534200259372,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xc06ed753d97a188db084dd6909ff6733a640f3ef,4504258033761354868,82,rebateClaimeds
0xba965a54d53dff6b5d3b0b2e3a2158a3730ce3078616df9ee645d9d1f0d2e600-71,11991766,71,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,1996770718287429420,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x7d17ad6e7a5c413ab1011e1a41f70336d32d0791,499192679571857355,82,rebateClaimeds
0xa810a5fa9413cb7d257ce6a7d3ea156a891ba2919e1122e8daaa3f348132640e-242,11991799,242,0x38e6b1dc04087f69e69f10d7318643accc9854f5,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xfdf0189b9375d47b29c91be4218c364a7a693372,0,82,rebateClaimeds
0x9825e259376465748649843f109ce673b8859363de7e5cc4a252296ac1c3ad9f-233,11993255,233,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,123693203833161991,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xc0dcb042d55f5272f8b033492d757b83ffd2bc2a,1113238834498457922,82,rebateClaimeds
0xd1e183a18143c81caff417620a0f85a41d1e6c164592cf79d412d67d34be93ae-235,11998424,235,0x5a8904be09625965d9aec4bffd30d853438a053e,522817902130924212,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xa70b918397b932eb1a808e3b2ad40e113f013176,3369020549903319610,83,rebateClaimeds
0x0f3854db97456158619fab205652b83cf7623fc7b15d677ee5085829d3c8b479-159,11998429,159,0x371bff423d9cd52abc79959a52dd8a5ee7216112,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x71910e5461da32076479b675cc1964e2c2caa02e,0,83,rebateClaimeds
0x27b370ce5582789d5bb4fc771b9f566b44259650935f90fac75aba84c5686455-249,12000178,249,0x85fe868adf7f5950b052469075556fb207e5372d,667267691705450555,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x401b810f0967f8c08a4490dca82d5bec4060d58e,6005409225349054995,83,rebateClaimeds
0x3b94ff90b8935d17d6c35b3c8988008ee0511652d367e9b08445d3622797adc9-180,12000190,180,0x85fe868adf7f5950b052469075556fb207e5372d,668656366806254304,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x8f42c6ead44cd615200c14c3faf7d92d045c4c77,6017907301256288745,83,rebateClaimeds
0x59db467763db003286d12b1e7ad1ab4944ed766b3ede1976c78becb16a91b6e8-201,12000597,201,0xbe9d7c691792937ca7e2535652886ff390cc5b86,975692493397096431,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x04cdd154117e69e0045250e5f96d3fd462d34d9c,7894239264758325676,83,rebateClaimeds
0x5b4a6581453867c20f847510adf845648f8e5f355058edf12930d89a335230f4-27,12002714,27,0x50fda0a43d6770a927ebe2909fce1cdcba417801,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x0d1135189e4c6c4d4e6118bacbce5d8489b20151,0,83,rebateClaimeds
0xc46f7fabbc0edec3f3233afddecf13e4f904e7aac3cdfecb2dfeaea2c8ed8563-38,12002715,38,0x50fda0a43d6770a927ebe2909fce1cdcba417801,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x66faa2bb2bb0b8cd55ce9ebf7d8dcb345ae06bee,0,83,rebateClaimeds
0x40e1fc0863f6c578f3391fafce29512a0b201e4bedb0819f0227dda6fed8c4da-168,12002724,168,0x50fda0a43d6770a927ebe2909fce1cdcba417801,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x8aa3a226bb4a7a4daa97896dec201c03b901862e,0,83,rebateClaimeds
0x1d4a749ad646e5f2750cc9c5027b4f0323b713fe42d4255ee8c1bd633d75378d-118,12002725,118,0x50fda0a43d6770a927ebe2909fce1cdcba417801,522427794920308301,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xba733ee2287dbeb4bdde6aed9d98dc90f85ef0ee,522427794920308301,83,rebateClaimeds
0xc93f22a808bf60ded38c4b816ccac059a9367e56e6e443a4e073227143c9ad79-3,12004065,3,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,83938027274839842,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x39789d7025858a07e95f25b17ae59692e72ad686,755442245473558586,83,rebateClaimeds
0xf359ba83524f361251be117d0dbd6fbf24336f5ee67e74829ec3d339d4308181-239,12004086,239,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,84538305837567434,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xcdab63fda46d394e1ea3407bbe874d89b5712f20,760844752538106908,83,rebateClaimeds
0xc9255107f877ffe46678cf2d11d04f243bc1f92ff1c078f9176af42a93443343-149,12005043,149,0x27ca9cf008a217e828b4b39945034ff8450730d1,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x0197a79ec165719096148ad2bb26e628031c658d,0,84,rebateClaimeds
0xf0a6dd85f309d9882b123580f1689d4351b3b8b14fd3ba8cf051ebe0a762f044-178,12005045,178,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,220888726755188956,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x3a1a4377f45b9e4fdd69af9229a8ae270c55afca,1987998540796700605,84,rebateClaimeds
0x30b9809790b7ffdc512e1dd2f7f15e904dc3502782bcfbee85f9c7e8662d1ec2-59,12005058,59,0x5a8904be09625965d9aec4bffd30d853438a053e,499156468359986924,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xc9aa294ab2b355cbcbf6dbfe86d2e34e7a648d2f,3216547085835706925,84,rebateClaimeds
0x379eaf0918f0393f4c1ed173ee804d0754182e7737b64da15224357eb2fd11bc-97,12005062,97,0x4d6a8776a164776c93618233a0003e8894e7e6c2,1364530827645905888,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x362db2018c7d5c30a4916cb9fc0384fcb9cbe8aa,12280777448813152996,84,rebateClaimeds
0xb00328f61335f2fd5c5c984e3fb1fe01ac700b22c6ad07eab2dc819d596cf233-313,12005064,313,0x85fe868adf7f5950b052469075556fb207e5372d,692224963621669839,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x0da102403c6f04251c0caf2ec557a8678beecf96,6230024672595028556,84,rebateClaimeds
0x4d92e689b9dc3e60f3a52213a41fd5aa0552e0e015c63069557fefe2a67cbb0c-166,12005067,166,0x85fe868adf7f5950b052469075556fb207e5372d,695200559131613323,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x8a215a9aeb3831a4120cc3f246a1623f05057c91,6256805032184519907,84,rebateClaimeds
0xbe74771cad8958b31d6ab9221291a3535513a31ecee45c7eb03c132ddd4b780c-113,12005082,113,0x4bbfbd1320093858d877ab0c8cd91ef0ce065318,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xebdd65f055f2606d0976579c44e1dbb3f1c726a3,0,84,rebateClaimeds
0x065e4737a3f6ddab6342e138001d91fa047e866ea7904a4f1ad310cf1a87a162-241,12011682,241,0x4bc2e066fb0857493a1fbe48462bb34ff6ea731f,1245016502515761690,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xe7fbd8b116fafcb4a9701bc88fa888da9219a838,311254125628940423,85,rebateClaimeds
0x46a3f262c976b6ab147d9a23ff225ae65395cd168d5dbc1caf566fe12f190f5b-149,12011697,149,0xa959b5afe73c6faa803541b5c4edc0492dfda294,229277475563975980,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xe1db5b1b2bcc69ff45bf85e4c433a9ef045d3e12,57319368890993996,85,rebateClaimeds
0xa332d698e53154b31cbb7c895dc34d961dbdc623a9c00b60c49d214b2f024128-266,12011707,266,0x5a8904be09625965d9aec4bffd30d853438a053e,744044913720519343,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x88a03c53ef985f58ef1b28466bc29425e26181fa,4794599791167332429,85,rebateClaimeds
0x72543e0594530fb2d205edb68144c958470b857c05f0e2b04f4e1461132739f4-125,12011711,125,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,195434721197273738,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x3a4463b5211ed7042a7910a3fa20f3b8aa666ce2,742131403837021165,85,rebateClaimeds
0x001f2c4c8b9af0b33bbc4be4751a4d68dfb337730b8f448b631063ae3dbb40d0-63,12016993,63,0x4d6a8776a164776c93618233a0003e8894e7e6c2,2325058300685123003,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xcb92e9b56aa88158547cb72ec24f3e040229dffa,10591932258676671461,85,rebateClaimeds
0xb5ea415f8c278de008c676fbf605ab82f408fc0c0b176a5285ad4d40385ee155-61,12016993,61,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,95513106935088953,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xea9874a811b445ce3bd556c04b64d58114b739d0,859617962415800586,85,rebateClaimeds
0x518f5dafae0d57c30105cc0d6d572728ea28e1c963b3f02997c690d5d7049e30-103,12017009,103,0x4d6a8776a164776c93618233a0003e8894e7e6c2,223995786974404209,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x12bc9f9b49225a90c1a1d15dc544b97abe80e1b7,1020425251772285845,85,rebateClaimeds
0x4d70e972810495f6e4fa027f1aea42b8c4567cdcf865fe79db3d5d0b4d50099e-252,12017011,252,0x85fe868adf7f5950b052469075556fb207e5372d,3209310400973786871,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x8ff300313af202780c0823ddc4fa1c348ba7818b,3209310400973786872,85,rebateClaimeds
